"SettlementPoint","Month","Weekday","Hourend","NormAveragePrice"
"LZ_CPS","04","Friday",7,0.962844206046982
"LZ_CPS","04","Friday",8,0.884655688545781
"LZ_CPS","04","Friday",9,0.913235961041485
"LZ_CPS","04","Friday",10,0.955785520439235
"LZ_CPS","04","Friday",11,0.990215123316184
"LZ_CPS","04","Friday",12,1.02661918370579
"LZ_CPS","04","Friday",13,1.07462318198225
"LZ_CPS","04","Friday",14,1.15256489229437
"LZ_CPS","04","Friday",15,1.32930352039604
"LZ_CPS","04","Friday",16,1.56895330099474
"LZ_CPS","04","Friday",17,1.80114950448315
"LZ_CPS","04","Friday",18,1.44401950188139
"LZ_CPS","04","Friday",19,1.15125681419224
"LZ_CPS","04","Friday",20,1.12028251196244
"LZ_CPS","04","Friday",21,1.16423887233795
"LZ_CPS","04","Friday",22,0.981157299476872
"LZ_CPS","04","Friday",23,0.895564566303209
"LZ_CPS","04","Friday",24,0.792645968455985
"LZ_CPS","04","Monday",1,0.601671902265664
